path,class,abs_x/img_width,abs_y/img_height,abs_width/img_width,abs_height/img_height
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.3802083333333333,0.5032407407407408,0.013541666666666669,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.4364583333333333,0.4444444444444444,0.01145833333333333,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.4731770833333334,0.3712962962962963,0.0109375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.44765625,0.3486111111111111,0.01197916666666667,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.4765625,0.3083333333333333,0.013541666666666669,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.5346354166666667,0.2504629629629629,0.01197916666666667,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.5786458333333333,0.2328703703703704,0.013541666666666669,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.35651041666666666,0.9194444444444444,0.01197916666666667,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.5450520833333333,0.6310185185185185,0.0109375,0.023148148148148147
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.4546875,0.9041666666666668,0.009375,0.023148148148148147
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.5893229166666667,0.9861111111111112,0.008854166666666666,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.59765625,0.9736111111111112,0.013020833333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6046875,0.9574074074074074,0.013541666666666669,0.022222222222222227
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6197916666666666,0.9305555555555556,0.01145833333333333,0.022222222222222227
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6348958333333333,0.8935185185185185,0.009375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.653125,0.9162037037037036,0.0125,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6434895833333333,0.8736111111111111,0.009895833333333331,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.66015625,0.8421296296296297,0.0109375,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6830729166666667,0.799074074074074,0.009895833333333331,0.025925925925925925
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.7119791666666667,0.8060185185185185,0.009375,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.71796875,0.7657407407407407,0.01197916666666667,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.6947916666666667,0.7587962962962963,0.01145833333333333,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.7125,0.7314814814814815,0.009375,0.024074074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.7713541666666667,0.6430555555555556,0.014583333333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.7838541666666666,0.6175925925925926,0.008333333333333333,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.7932291666666667,0.5953703703703703,0.013541666666666669,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.8197916666666667,0.562037037037037,0.015625,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.8755208333333333,0.4935185185185185,0.013541666666666669,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.9203125,0.462037037037037,0.01145833333333333,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame574.jpg,0,0.9453125,0.4449074074074074,0.016666666666666666,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.35703125,0.9175925925925926,0.009895833333333331,0.012962962962962964
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.328125,0.5361111111111111,0.008333333333333333,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.3552083333333333,0.5,0.01145833333333333,0.012962962962962964
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.38229166666666653,0.5041666666666667,0.01145833333333333,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.4544270833333333,0.9055555555555556,0.0078125,0.022222222222222227
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.4388020833333333,0.4430555555555555,0.009895833333333331,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.5455729166666666,0.6268518518518519,0.01197916666666667,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.44947916666666665,0.34444444444444444,0.01145833333333333,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.47265625,0.3699074074074074,0.013020833333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.4791666666666667,0.3055555555555556,0.010416666666666666,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.5359375,0.2467592592592593,0.010416666666666666,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.5807291666666666,0.2300925925925926,0.014583333333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.590625,0.9814814814814816,0.009375,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.5986979166666667,0.9671296296296296,0.008854166666666666,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.60703125,0.950925925925926,0.0109375,0.024074074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.6203125,0.9236111111111112,0.01145833333333333,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.63515625,0.8893518518518518,0.0109375,0.021296296296296296
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.653125,0.914351851851852,0.01145833333333333,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.64453125,0.8708333333333333,0.0078125,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.66171875,0.8393518518518519,0.0109375,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.69609375,0.7564814814814815,0.009895833333333331,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7125,0.8013888888888889,0.009375,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7190104166666667,0.763425925925926,0.008854166666666666,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7140625,0.7296296296296296,0.009375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7731770833333333,0.6375,0.013020833333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7854166666666667,0.6129629629629629,0.008333333333333333,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.7934895833333333,0.5898148148148148,0.0109375,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.8213541666666667,0.562037037037037,0.015625,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.8786458333333333,0.4907407407407408,0.015625,0.012962962962962964
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.946875,0.4435185185185185,0.017708333333333333,0.009259259259259259
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.684375,0.7930555555555555,0.009375,0.021296296296296296
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame588.jpg,0,0.92109375,0.4606481481481482,0.0109375,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.3046875,0.5851851851851851,0.00625,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.325,0.5439814814814815,0.013541666666666669,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.34609375,0.5194444444444445,0.013020833333333334,0.011111111111111113
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.41484375,0.4861111111111111,0.009895833333333331,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.41848958333333336,0.3925925925925926,0.009895833333333331,0.024074074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.4453125,0.399537037037037,0.0125,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.4479166666666667,0.3481481481481481,0.010416666666666666,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.49921875,0.2773148148148148,0.0109375,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.5421875,0.2476851851851852,0.01145833333333333,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.5169270833333334,0.6685185185185185,0.013020833333333334,0.012962962962962964
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.32578125,0.950925925925926,0.006770833333333334,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.45078125,0.9083333333333332,0.0078125,0.022222222222222227
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.5932291666666667,0.9828703703703704,0.007291666666666667,0.021296296296296296
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6057291666666667,0.9518518518518518,0.01145833333333333,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6302083333333334,0.9601851851851853,0.008333333333333333,0.024074074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6166666666666667,0.9254629629629628,0.008333333333333333,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6317708333333333,0.8875,0.013541666666666669,0.023148148148148147
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6833333333333333,0.850462962962963,0.015625,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.671875,0.8083333333333333,0.008333333333333333,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.69140625,0.8055555555555556,0.0109375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.6869791666666667,0.7699074074074074,0.009375,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.73828125,0.6810185185185185,0.008854166666666666,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.7518229166666667,0.6634259259259261,0.009895833333333331,0.010185185185185186
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.7658854166666667,0.6476851851851851,0.0140625,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.7893229166666667,0.600462962962963,0.0140625,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.8455729166666667,0.5300925925925926,0.013020833333333334,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.8940104166666667,0.4805555555555556,0.0203125,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.9674479166666666,0.26666666666666666,0.01197916666666667,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.9888020833333332,0.2324074074074074,0.013020833333333334,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame342.jpg,0,0.9901041666666668,0.3296296296296296,0.013541666666666669,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.3278645833333333,0.5393518518518519,0.0109375,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.35260416666666666,0.5023148148148148,0.010416666666666666,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.30703125,0.5805555555555556,0.006770833333333334,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.38046875,0.5037037037037037,0.013020833333333334,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.4364583333333333,0.4449074074074074,0.01145833333333333,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.44609375,0.34953703703703703,0.008854166666666666,0.021296296296296296
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.471875,0.3712962962962963,0.009375,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.4763020833333334,0.3083333333333333,0.013020833333333334,0.012962962962962964
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.5346354166666667,0.24953703703703706,0.01197916666666667,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.5778645833333333,0.2305555555555556,0.015104166666666669,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.5442708333333334,0.6324074074074074,0.0125,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.3536458333333333,0.9203703703703704,0.013541666666666669,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.4544270833333333,0.9060185185185186,0.008854166666666666,0.025
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.5890625,0.9861111111111112,0.010416666666666666,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.596875,0.9722222222222222,0.009375,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6046875,0.9564814814814816,0.0125,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6192708333333333,0.9305555555555556,0.009375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6341145833333334,0.8930555555555556,0.009895833333333331,0.021296296296296296
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6515625,0.9162037037037036,0.0125,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6419270833333334,0.875,0.008854166666666666,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.659375,0.8416666666666667,0.0125,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6822916666666666,0.7986111111111112,0.010416666666666666,0.023148148148148147
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.7111979166666667,0.8087962962962963,0.01197916666666667,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.6958333333333333,0.7597222222222222,0.01145833333333333,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.71796875,0.7680555555555556,0.009895833333333331,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.7138020833333333,0.7333333333333333,0.01197916666666667,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.7703125,0.6407407407407407,0.014583333333333334,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.78359375,0.6171296296296296,0.008854166666666666,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.7932291666666667,0.5939814814814814,0.013541666666666669,0.023148148148148147
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.8190104166666666,0.5634259259259259,0.0140625,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.8760416666666667,0.4949074074074074,0.010416666666666666,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.9192708333333334,0.4611111111111112,0.0125,0.011111111111111113
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame572.jpg,0,0.9432291666666668,0.4462962962962963,0.013541666666666669,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.33046875,0.5328703703703703,0.008854166666666666,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.3572916666666667,0.4958333333333334,0.010416666666666666,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.3854166666666667,0.5013888888888889,0.010416666666666666,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.4403645833333333,0.4412037037037037,0.009895833333333331,0.012037037037037035
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.4536458333333334,0.3412037037037037,0.009375,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.4825520833333333,0.3023148148148148,0.009895833333333331,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.4747395833333333,0.3699074074074074,0.009895833333333331,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.36015625,0.9148148148148147,0.0109375,0.014814814814814815
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.5401041666666667,0.2467592592592593,0.01145833333333333,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.5846354166666666,0.2300925925925926,0.013020833333333334,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.4544270833333333,0.9074074074074074,0.006770833333333334,0.025925925925925925
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.54765625,0.6259259259259259,0.01197916666666667,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.5846354166666666,0.9949074074074076,0.009895833333333331,0.013888888888888888
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.5924479166666666,0.975462962962963,0.006770833333333334,0.019444444444444445
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6010416666666667,0.9666666666666668,0.010416666666666666,0.02037037037037037
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6091145833333333,0.949074074074074,0.0140625,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6236979166666666,0.9222222222222224,0.0109375,0.016666666666666666
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6559895833333333,0.9125,0.01197916666666667,0.017592592592592594
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6385416666666667,0.8865740740740741,0.010416666666666666,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.6463541666666667,0.8657407407407407,0.01145833333333333,0.018518518518518517
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.66484375,0.836574074074074,0.0109375,0.01574074074074074
/home/dexter/Desktop/blackbuck/LEK_ANNOTATION/still_images/frame612.jpg,0,0.7138020833333333,0.8027777777777778,0.0109375,0.024074074074074074
